text,likes,retweets,created_at,hashtag
"In this week's #ingredients to watch, we highlight the sweet, savory and funky tasting notes of #honeymiso! Watch t… https://t.co/a8SbQpr3Hl",0,0,2021-02-12 17:46:00,#ingredients
"RT @ABMauriUK: Got any big bakes planned for this weekend?

#ABMauri #bake #bakery #Ingredients #cake #love #valentines #ValentinesDay #Wit…",0,1,2021-02-12 17:35:59,#ingredients
The #HitchenKitchen are celebrating #ChineseNewYear2021 with their #NaturallyFabulous #flavour #ingredients. green… https://t.co/TZ3suhxNJw,3,0,2021-02-12 17:20:04,#ingredients
"""If you're off #Alcohol or looking for a soft drink that isn't full of chemicals #GustoOrganic has a treat for you""… https://t.co/cGRrFPBKSw",1,0,2021-02-12 17:00:11,#ingredients
Happy #ChineseNewYear! Welcome to the #YearoftheOx! We stock a wide variety of oriental cooking products including… https://t.co/3Wl53ozKXb,2,1,2021-02-12 15:33:26,#ingredients
RT @DeliaOnline: Our A-Z #Ingredients Glossary - find out more: #rhubarb #homecooking #recipes #forcedrhubarb https://t.co/EAEMtiwGJ1,0,2,2021-02-12 15:08:35,#ingredients
RT @HdSystems1: #Bookingyour #office #space near #puneairport #opportunity @  85 lacks+ #gradeA building.  📞 +91 91451 55979 #homemade #nat…,0,1,2021-02-12 12:29:43,#ingredients
#Bookingyour #office #space near #puneairport #opportunity @  85 lacks+ #gradeA building.  📞 +91 91451 55979… https://t.co/u9mLcZwkT2,0,1,2021-02-12 12:29:38,#ingredients
"Got any big bakes planned for this weekend?

#ABMauri #bake #bakery #Ingredients #cake #love #valentines… https://t.co/nHhAN2RFVr",1,1,2021-02-12 12:25:41,#ingredients
"RT @NoNutriscore: @Confagricoltura has no doubts: the #Nutriscore it’s against the #MediterraneanDiet.
If a ""laboratory #food"" risks a red…",0,2,2021-02-12 12:19:20,#ingredients
"RT @NoNutriscore: @Confagricoltura has no doubts: the #Nutriscore it’s against the #MediterraneanDiet.
If a ""laboratory #food"" risks a red…",0,2,2021-02-12 12:18:48,#ingredients
"@Confagricoltura has no doubts: the #Nutriscore it’s against the #MediterraneanDiet.
If a ""laboratory #food"" risks… https://t.co/xLMk1kiAYY",6,2,2021-02-12 12:15:00,#ingredients
"Our plug plants are grown in a hydroponic farm with no pesticides, fungicides or herbicides – enhancing their quali… https://t.co/K41LZ4Tcup",1,0,2021-02-12 12:01:04,#ingredients
"Check out our extensive range of products!

https://t.co/ZRPCgiJuen

#coffeemachines #coffee #tea #milk #sugar… https://t.co/YEdMuWnyVg",1,0,2021-02-12 11:35:25,#ingredients
#BehindTheScenes #cookingwithclaire #carryonTVI I'm making sure (2nd time) the #recipes work &amp; #prepping my… https://t.co/qFnhmjn2qe,8,0,2021-02-12 10:59:35,#ingredients
"DELICIOUS FRUIT &amp; NUT BALL -BLUEBERRY &amp; NUTS
@SportPursuit 
#FitBites #Fitness #Snack #Superfoodsuk #Driedfruits… https://t.co/humuqDAGmg",0,0,2021-02-12 10:35:35,#ingredients
"#INFA 
SP setting right on 8ema on the daily . Stoch about to cross 20 . #Ingredients",1,0,2021-02-12 10:32:13,#ingredients
"Pancake Day is just around the corner. Make sure you have everything you need to celebrate in style 🥞

Fresh fruit,… https://t.co/kdMcVQBUpK",1,0,2021-02-12 10:05:06,#ingredients
"RT @JustIngredients: 💘 VALENTINE'S RECIPE 💘

4 #ingredients (5 if you count a #sprinkle of #love 😉) is all you need to #create this #pink #…",0,1,2021-02-12 09:03:56,#ingredients
"RT @JustIngredients: 💘 #VALENTINE'S RECIPE 💘

4 simple #ingredients, no #baking involved? Sounds like the #perfect #ValentinesDay #recipe!…",0,2,2021-02-12 09:03:54,#ingredients
RT @AmyandMiracle: What #ingredients have you learned to avoid? https://t.co/B4fRVDRwLO,0,1,2021-02-12 08:48:37,#ingredients
Looking for the best #raw #materials for your project? Natural Origins develop tailor-made solutions and source onl… https://t.co/t61cnqSY3a,0,0,2021-02-12 07:38:00,#ingredients
"#Life ,#flowers ,#smile,#transparency, #colors,#ingredients,#Soul positive,combination,tog#ethers
@haydee_soul… https://t.co/FOZNcuFvqI",0,0,2021-02-12 06:44:14,#ingredients
@DattaDamayanti She also mentions availability of #Ingredients  in her #recipes  of her magazine and later in the b… https://t.co/Dmtxv0b4b4,2,0,2021-02-12 06:12:35,#ingredients
"RT @boyslovedits: 👨‍❤️‍👨| ⌗ wallpapers simples
— #ingredients #ingredientstheseries 

— fav se gostar | favorite if you like it
— rt se sal…",0,15,2021-02-12 02:20:32,#ingredients
"RT @vubblePOP: What’s actually in the Pfizer and Moderna coronavirus vaccines? https://t.co/Fi6SMfauGJ via @Seeker 

💉👩‍🔬🤔

#Pfizer #Pfizer…",0,1,2021-02-12 00:35:49,#ingredients
"What’s actually in the Pfizer and Moderna coronavirus vaccines? https://t.co/Fi6SMfauGJ via @Seeker 

💉👩‍🔬🤔… https://t.co/8XEkjl3TUT",1,1,2021-02-12 00:33:46,#ingredients
What #ingredients have you learned to avoid? https://t.co/w698BV08Sv,0,0,2021-02-12 00:00:21,#ingredients
"Have you developed unique #agritech innovations, novel #ingredients, #food products, or breakthrough food productio… https://t.co/AAX964cD6b",1,0,2021-02-11 23:59:59,#ingredients
We use only the best #ingredients when making #dinner for you here at #TuttiSanti #Ristorante by Nina🍅🍝… https://t.co/xfGd4okx0S,0,0,2021-02-11 23:49:21,#ingredients
"Mint:  The 4th of the 32 fresh #wholefood #ingredients that make up the 4 formulas of Foodicyn.    
I’m Marc Neuman… https://t.co/yXs86EL8lc",0,0,2021-02-11 22:56:02,#ingredients
"Basil: The 3rd of the 32 fresh #wholefood #ingredients that make up the 4 formulas of Foodicyn. 
This fragrant… https://t.co/BqnPGEAbAs",0,0,2021-02-11 22:53:18,#ingredients
"Find yourself. Be yourself. Create, Innovate. Nutraceutical Flavours, Fragrances, Ingredients for Health and Wellne… https://t.co/EbIzWU7D9V",0,0,2021-02-11 22:41:39,#ingredients
"Yesterday we shared what tributyrate is; now, why butyrate and what does it do?  #GroMega 

#dairy #calf #ontag… https://t.co/ZSYPgBZCh5",0,0,2021-02-11 22:20:05,#ingredients
"RT @SaturnRabbits: I miss Tops and Marwin so much 😭😭😭😭
#JeffSatur #GameplayRB #Unbag #Ingredients https://t.co/EMW4LD1fEY",0,7,2021-02-11 22:02:27,#ingredients
"RT @ItsFoodoClock1: #recipeoftheday Smokey, Creamy Spinach &amp; Mushroom Soup 🍲🥄
#soup #recipes #recipe #smokey #creamy #spinach #mushroom #mu…",0,3,2021-02-11 21:56:21,#ingredients
"Love/chuck/meh... Which would be which for you for each of these?
*Hugh Fearnley-Whittingstall
*Indian food
*parsnip
 #ingredients #recipes",1,0,2021-02-11 21:33:12,#ingredients
Our A-Z #Ingredients Glossary - find out more: #rhubarb #homecooking #recipes #forcedrhubarb https://t.co/EAEMtiwGJ1,4,2,2021-02-11 18:54:27,#ingredients
What #ingredients have you learned to avoid? https://t.co/B4fRVDRwLO,1,1,2021-02-11 18:00:09,#ingredients
"RT @JustIngredients: 💘 #VALENTINE'S #RECIPE 💘

We've made #ValentinesDay #vegan 🌱 and you can too! You only need 4 simple #ingredients for…",0,1,2021-02-11 16:47:47,#ingredients
"RT @sente_link: People want clean labels when it comes to their food. We are glad to see our portfolio company, @paragonpure, included in t…",0,1,2021-02-11 16:12:37,#ingredients
"People want clean labels when it comes to their food. We are glad to see our portfolio company, @paragonpure, inclu… https://t.co/dCb2A8PaMK",7,1,2021-02-11 16:05:06,#ingredients
"RT @SaturnRabbits: I miss Tops and Marwin so much 😭😭😭😭
#JeffSatur #GameplayRB #Unbag #Ingredients https://t.co/EMW4LD1fEY",0,7,2021-02-11 15:40:27,#ingredients
"RT @holisticWG: Flax, chia and hemp seed benefits and storage https://t.co/JdSu68wxyk #healthylifestyle #HealthyFood #flax #chia #hemp #Ing…",0,1,2021-02-11 15:07:04,#ingredients
"RT @ItsFoodoClock1: #recipeoftheday Smokey, Creamy Spinach &amp; Mushroom Soup 🍲🥄
#soup #recipes #recipe #smokey #creamy #spinach #mushroom #mu…",0,3,2021-02-11 14:11:40,#ingredients
"Find #slimmingworld #recipes you can make, right now, with the #ingredients you already have at #home saving time a… https://t.co/J7E4tstHp6",0,0,2021-02-11 13:47:38,#ingredients
"#recipeoftheday Smokey, Creamy Spinach &amp; Mushroom Soup 🍲🥄
#soup #recipes #recipe #smokey #creamy #spinach #mushroom… https://t.co/AUuYMs4HHV",12,3,2021-02-11 13:40:10,#ingredients
RT @firstseekHim: #BiblicalContextOf2Chronicles20:6: #Jehoshaphat's #PRAYER🙏had #several #essential #ingredients. 1) HE #committed the #sit…,0,3,2021-02-11 13:35:51,#ingredients
"RT @SaturnRabbits: I miss Tops and Marwin so much 😭😭😭😭
#JeffSatur #GameplayRB #Unbag #Ingredients https://t.co/EMW4LD1fEY",0,7,2021-02-11 13:26:58,#ingredients
"RT @SaturnRabbits: I miss Tops and Marwin so much 😭😭😭😭
#JeffSatur #GameplayRB #Unbag #Ingredients https://t.co/EMW4LD1fEY",0,7,2021-02-11 12:38:37,#ingredients
"RT @SaturnRabbits: I miss Tops and Marwin so much 😭😭😭😭
#JeffSatur #GameplayRB #Unbag #Ingredients https://t.co/EMW4LD1fEY",0,7,2021-02-11 11:56:36,#ingredients
"I miss Tops and Marwin so much 😭😭😭😭
#JeffSatur #GameplayRB #Unbag #Ingredients https://t.co/EMW4LD1fEY",12,7,2021-02-11 11:48:47,#ingredients
"RT @FitBitesUK: DELICIOUS FRUIT &amp; NUT BALL -BLUEBERRY &amp; NUTS
#FitBites #Fitness #Snack #Superfoodsuk #Driedfruits #Nuts #Ingredients #Glute…",0,1,2021-02-11 10:25:34,#ingredients
"DELICIOUS FRUIT &amp; NUT BALL -BLUEBERRY &amp; NUTS
#FitBites #Fitness #Snack #Superfoodsuk #Driedfruits #Nuts… https://t.co/M4aOCoqb7a",0,1,2021-02-11 10:22:38,#ingredients
"Our every #recipe is made with #dedication, precision &amp; unique blend of #ingredients to give them the taste of… https://t.co/SrBHBjMTxf",0,0,2021-02-11 09:30:14,#ingredients
"RT @SaturnRabbits: Yes, the best way to end the video. The way Game turned to look at Jeff 😍😍
#เจฟเกม #ingredients #DV8 https://t.co/OjHukZ…",0,18,2021-02-11 09:22:13,#ingredients
"RT @SaturnRabbits: This is what the picture tells me...
Pic 1: Look here Win
Pic 2:Veggies made by me
Pic 3:Very Delicious
Pic 4:*pics the…",0,15,2021-02-11 09:15:14,#ingredients
"BASF invites you to #ZoomLab™ Office Hours on Tuesday, March 9, 2021, 8am EST/2:00 pm CET: The Developability Class… https://t.co/HfG7YA4i9y",1,0,2021-02-11 09:02:35,#ingredients
RT @JI_Trade: The day of #love is fast approaching which means your #customers will be spending #money on their #significant others 💘 #belo…,0,1,2021-02-11 08:59:32,#ingredients
"🥜 #Allotment cobbler RECIPE 📜

#Ingredients
Scone-dumplings
160g self-raising flour, plus extra for dusting
1 tsp d… https://t.co/eoNHlr16r3",1,0,2021-02-11 08:44:10,#ingredients
"Mix up laughter, positivity &amp; dreams, with self love &amp; joy...with a sprinkling of gratitude for all we have.
💕… https://t.co/t40s5KHt8W",0,0,2021-02-11 06:43:26,#ingredients
"RT @SaturnRabbits: This is what the picture tells me...
Pic 1: Look here Win
Pic 2:Veggies made by me
Pic 3:Very Delicious
Pic 4:*pics the…",0,15,2021-02-11 06:04:11,#ingredients
Try to find all the 3 #ingredients &amp; comment the name of the delicious dish that can be made with these ingredients… https://t.co/9Scmr6QEPj,0,0,2021-02-11 05:39:02,#ingredients
"Mushroom chicken dinner
.
.
#homecooking #dinner #chef #mushroomchicken #cooking #ingredients #food #foodnetwork… https://t.co/xuUCmEyOEv",1,0,2021-02-11 03:43:04,#ingredients
"Quiet your mind. What is your ""heart tug "" communicating with you? Our guest speaker helps ignite your fire in this… https://t.co/xdu8TCEoxF",1,0,2021-02-11 00:30:05,#ingredients
"RT @boyslovedits: 👨‍❤️‍👨| ⌗ wallpapers simples
— #ingredients #ingredientstheseries 

— fav se gostar | favorite if you like it
— rt se sal…",0,15,2021-02-11 00:18:53,#ingredients
"RT @boyslovedits: 👨‍❤️‍👨| ⌗ wallpapers simples
— #ingredients #ingredientstheseries 

— fav se gostar | favorite if you like it
— rt se sal…",0,15,2021-02-11 00:12:59,#ingredients
"RT @boyslovedits: 👨‍❤️‍👨| ⌗ wallpapers simples
— #ingredients #ingredientstheseries 

— fav se gostar | favorite if you like it
— rt se sal…",0,15,2021-02-11 00:10:30,#ingredients
"RT @GroberNutrition: Last week, we announced our new ingredient that we will be using to enhance some of our calf milk replacers. This week…",0,2,2021-02-10 22:11:34,#ingredients
"A celebration of “BLACK CHEFS” now available in stores or online.
#recipes #cook #cookbooks #chefs #ingredients… https://t.co/XHVJVArN5C",0,0,2021-02-10 21:51:37,#ingredients
"Love/chuck/meh... Which would be which for you for each of these?
*Ching He Huang
*green tea
*parsnip
 #ingredients #foodinspiration",0,0,2021-02-10 21:33:09,#ingredients
"RT @GroberNutrition: Last week, we announced our new ingredient that we will be using to enhance some of our calf milk replacers. This week…",0,2,2021-02-10 21:29:43,#ingredients
"Family Nutrition: #Crystal Light Orange this February? Its first three #ingredients are citric acid, calcium phosphate and maltodextrin!",0,0,2021-02-10 20:45:11,#ingredients
RT @Somasray: @Somasray In for a #frillfree #appetiser that requires less #ingredients to prepare? Here is one with #chicken #wingsticks! R…,0,1,2021-02-10 20:34:22,#ingredients
RT @connexima: Source #Erythritol #Maltodextrin #PeaProtein and other #nutraceuticals! Visit Yuanri storefront and view more:https://t.co/2…,0,1,2021-02-10 20:25:38,#ingredients
Source #Erythritol #Maltodextrin #PeaProtein and other #nutraceuticals! Visit Yuanri storefront and view more:… https://t.co/l8tM4oXxJq,1,1,2021-02-10 20:19:41,#ingredients
RT @LisaBradley73: Oooh look at this for a bit of indulgence! 😋 Check out @eatand2veg for more of today’s #publunch recipes using #ingredie…,0,1,2021-02-10 19:23:58,#ingredients
"Next up in our #GroMega info series: What is tributyrin? 

#dairy #calf #ontag #cdnag #ingredients https://t.co/2jHTsWa3Ff",1,0,2021-02-10 19:20:09,#ingredients
"💘 #VALENTINE'S #RECIPE 💘

We've made #ValentinesDay #vegan 🌱 and you can too! You only need 4 simple #ingredients f… https://t.co/aMnyLr0C5x",2,1,2021-02-10 18:49:22,#ingredients
Oooh look at this for a bit of indulgence! 😋 Check out @eatand2veg for more of today’s #publunch recipes using… https://t.co/QUhDA0JBx6,3,1,2021-02-10 18:14:15,#ingredients
"Our Rock Samphire has an intense, spicy flavour with carroty and saline notes. 😍
It's perfect alongside seafood dis… https://t.co/kYEn273thP",2,0,2021-02-10 17:45:44,#ingredients
"It is love for the planet that makes our product's packaging #recyclable. 
It is love for the animals that guarante… https://t.co/CcmOQpiGlq",1,0,2021-02-10 17:31:25,#ingredients
"Valentine’s day is coming. Make your baking easier with high #quality conventional, clean label, #organic, and… https://t.co/yauRoWhJFs",1,0,2021-02-10 17:09:13,#ingredients
"🌰 #Almond Stuffed #Courgettes RECIPE

🍆 #Ingredients
2 courgettes
10ml olive oil
1 #onion finely chopped
30g ground… https://t.co/bK4E6dOYiB",1,0,2021-02-10 15:32:35,#ingredients
RT @leidbobatea: I made a little edit and compiled all the ingredients kithes 🥺 #Ingredients #GameplayRB #เกมส์เพลย์ #JeffSatur #jeffgame h…,0,30,2021-02-10 15:16:26,#ingredients
"✩Neem Soap✩

Neem soap acts as an antibacterial, clearing up skin rashes, acne and aczema.

✩𝗜𝘀𝗵𝗶 𝗡𝗮𝘁𝘂𝗿𝗲'𝘀 𝗟𝗶𝗴𝗵𝘁✩
𝑭… https://t.co/22b5nrxCAf",2,0,2021-02-10 14:27:55,#ingredients
Do you read ALL the #ingredients on food packaging &amp; get alarmed by the amount of chemicals? They're not all bad. E… https://t.co/QxtbjHHfIN,0,0,2021-02-10 14:01:11,#ingredients
RT @albanianrecipes: Stuffed Vine Leaves! #stuffedleaves #albanian #kosovo #food #recipes #cook #cookbook #albanianrecipes #besakosova #che…,0,2,2021-02-16 23:57:58,#recipes
All-in-One Comfort: Best 5 Casserole #Recipes - ⁦@FoodNetwork⁩  https://t.co/2E53HU6Shs,0,0,2021-02-16 23:53:48,#recipes
These roasted potatoes make a nice addition to any #dinner dish. #recipes  https://t.co/vzYH1gLhnI https://t.co/u8dom9YPKA,0,0,2021-02-16 23:49:23,#recipes
"RT @HipMamasPlace: EASY, OVEN BAKED GNOCCHI with creamy spinach artichoke sauce - a super easy one-pan meal! Yum! 😍Full #recipe HERE:  http…",0,29,2021-02-16 23:47:55,#recipes
"RT @HipMamasPlace: EASY, OVEN BAKED GNOCCHI with creamy spinach artichoke sauce - a super easy one-pan meal! Yum! 😍Full #recipe HERE:  http…",0,29,2021-02-16 23:41:04,#recipes
"RT @certifiedWAHM: 🐷""LECHON CHOPSUEY""🐷
From the lechon that we had on our previous simple celeb at home, I cooked our fave ChopSuey w/ a tw…",0,26,2021-02-16 23:40:57,#recipes
"📣 New Podcast! ""Karel Cast Feb 16 We Are On A Deadline"" on @Spreaker #charlesbouley #dorians #emberdoes_vegas… https://t.co/irpM6ucbrs",0,0,2021-02-16 23:39:39,#recipes
